"","out","good"
"543","0-3-5-43;  X1, X2, X3",TRUE
"544","0-3-5-44;  X1, X2, X3",TRUE
"545","0-3-5-45;  X1, X2, X3",TRUE
"546","0-3-5-46;  X1, X2, X3",TRUE
"547","0-3-5-47;  X1, X2, X3",TRUE
"548","0-3-5-48;  X1, X2, X3",TRUE
"549","0-3-5-49;  X1, X2, X3",TRUE
"550","0-3-5-50;  X1, X2, X3",TRUE
"551","0-3-5-51;  X1, X2, X3",TRUE
"552","0-3-5-52;  X1, X2, X3",TRUE
"553","0-3-5-53;  X1, X2, X3",TRUE
"554","0-3-5-54;  X1, X2, X3",TRUE
"555","0-3-5-55;  X1, X2, X3",TRUE
"556","0-3-5-56;  X1, X2, X3",TRUE
"557","0-3-5-57;  X2, X3",FALSE
"558","0-3-5-58;  X1, X2, X3",TRUE
"559","0-3-5-59;  X1, X2, X3",TRUE
"560","0-3-5-60;  X1, X2, X3",TRUE
"561","0-3-5-61;  X1, X2, X3",TRUE
"562","0-3-5-62;  X1, X2, X3",TRUE
"563","0-3-5-63;  X1, X2, X3",TRUE
"564","0-3-5-64;  X1, X2, X3",TRUE
"565","0-3-5-65;  X1, X2, X3",TRUE
"566","0-3-5-66;  X1, X2, X3",TRUE
"567","0-3-5-67;  X2, X3",FALSE
"568","0-3-5-68;  X1, X2, X3",TRUE
"569","0-3-5-69;  X1, X2, X3",TRUE
"570","0-3-5-70;  X1, X2, X3",TRUE
"571","0-3-5-71;  X1, X2, X3",TRUE
"572","0-3-5-72;  X1, X2, X3",TRUE
"573","0-3-5-73;  X1, X2, X3",TRUE
"574","0-3-5-74;  X1, X2, X3",TRUE
"575","0-3-5-75;  X1, X2, X3",TRUE
"576","0-3-5-76;  X1, X2, X3",TRUE
"577","0-3-5-77;  X1, X2, X3",TRUE
"578","0-3-5-78;  X1, X2, X3",TRUE
"579","0-3-5-79;  X1, X2, X3",TRUE
"580","0-3-5-80;  X1, X2, X3",TRUE
"581","0-3-5-81;  X1, X2, X3",TRUE
"582","0-3-5-82;  X1, X2, X3",TRUE
"583","0-3-5-83;  X1, X2, X3",TRUE
"584","0-3-5-84;  X1, X3",FALSE
"585","0-3-5-85;  X1, X2, X3",TRUE
"586","0-3-5-86;  X1, X2, X3",TRUE
"587","0-3-5-87;  X1, X2, X3",TRUE
"588","0-3-5-88;  X1, X2, X3",TRUE
"589","0-3-5-89;  X1, X2, X3",TRUE
"590","0-3-5-90;  X1, X2, X3",TRUE
"591","0-3-5-91;  X1, X2, X3",TRUE
"592","0-3-5-92;  X1, X2, X3",TRUE
"593","0-3-5-93;  X1, X2, X3",TRUE
"594","0-3-5-94;  X1, X2, X3",TRUE
"595","0-3-5-95;  X1, X2, X3",TRUE
"596","0-3-5-96;  X1, X2, X3",TRUE
"597","0-3-5-97;  X1, X2, X3",TRUE
"598","0-3-5-98;  X1, X2",FALSE
"599","0-3-5-99;  X1, X2",FALSE
"600","0-3-5-100;  X1, X2, X3",TRUE
"601","0-3-5-101;  X1, X2, X3",TRUE
"602","0-3-5-102;  X1, X2, X3",TRUE
"603","0-3-5-103;  X1, X2, X3",TRUE
"604","0-3-5-104;  X1, X2, X3",TRUE
"605","0-3-5-105;  X1, X2, X3",TRUE
"606","0-3-5-106;  X1, X2, X3",TRUE
"607","0-3-5-107;  X1, X2, X3",TRUE
"608","0-3-5-108;  X1, X2, X3",TRUE
"609","0-3-5-109;  X1, X2",FALSE
"610","0-3-5-110;  X1, X2, X3",TRUE
"611","0-3-5-111;  X1, X2, X3",TRUE
"612","0-3-5-112;  X1, X2, X3",TRUE
"613","0-3-5-113;  X1, X2, X3",TRUE
"614","0-3-5-114;  X1, X2, X3",TRUE
"615","0-3-5-115;  X1, X2, X3",TRUE
"616","0-3-5-116;  X1, X2, X3",TRUE
"617","0-3-5-117;  X1, X2, X3",TRUE
"618","0-3-5-118;  X1, X2, X3",TRUE
"619","0-3-5-119;  X2, X3",FALSE
"620","0-3-5-120;  X1, X2, X3",TRUE
"621","0-3-5-121;  X1, X2, X3",TRUE
"622","0-3-5-122;  X1, X2, X3",TRUE
"623","0-3-5-123;  X1, X2, X3",TRUE
"624","0-3-5-124;  X1, X2, X3",TRUE
"625","0-3-5-125;  X1, X2, X3",TRUE
"626","0-3-5-126;  X1, X2, X3",TRUE
"627","0-3-5-127;  X1, X2, X3",TRUE
"628","0-3-5-128;  X1, X2, X3",TRUE
"629","0-3-5-129;  X1, X2, X3",TRUE
"630","0-3-5-130;  X1, X2, X3",TRUE
"631","0-3-5-131;  X1, X2, X3",TRUE
"632","0-3-5-132;  X1, X2, X3",TRUE
"633","0-3-5-133;  X1, X2, X3",TRUE
"634","0-3-5-134;  X1, X2, X3",TRUE
"635","0-3-5-135;  X1, X2, X3",TRUE
"636","0-3-5-136;  X1, X2, X3",TRUE
"637","0-3-5-137;  X1, X2, X3",TRUE
"638","0-3-5-138;  X1, X2, X3",TRUE
"639","0-3-5-139;  X1, X2, X3",TRUE
"640","0-3-5-140;  X1, X2, X3",TRUE
"641","0-3-5-141;  X1, X2, X3",TRUE
"642","0-3-5-142;  X1, X2, X3",TRUE
"643","0-3-5-143;  X1, X2, X3",TRUE
"644","0-3-5-144;  X1, X2, X3",TRUE
"645","0-3-5-145;  X1, X2, X3",TRUE
"646","0-3-5-146;  X1, X2, X3",TRUE
"647","0-3-5-147;  X1, X2, X3",TRUE
"648","0-3-5-148;  X1, X2, X3",TRUE
"649","0-3-5-149;  X1, X2, X3",TRUE
"650","0-3-5-150;  X1, X2, X3",TRUE
"651","0-3-5-151;  X1, X2, X3",TRUE
"652","0-3-5-152;  X1, X2, X3",TRUE
"653","0-3-5-153;  X1, X3",FALSE
"654","0-3-5-154;  X1, X2, X3",TRUE
"655","0-3-5-155;  X1, X2, X3",TRUE
"656","0-3-5-156;  X1, X2, X3",TRUE
"657","0-3-5-157;  X1, X2, X3",TRUE
"658","0-3-5-158;  X1, X2, X3",TRUE
"659","0-3-5-159;  X1, X2, X3",TRUE
"660","0-3-5-160;  X1, X2, X3",TRUE
"661","0-3-5-161;  X1, X2, X3",TRUE
"662","0-3-5-162;  X1, X2, X3",TRUE
"663","0-3-5-163;  X1, X2, X3",TRUE
"664","0-3-5-164;  X1, X2, X3",TRUE
"665","0-3-5-165;  X1, X2, X3",TRUE
"666","0-3-5-166;  X1, X2, X3",TRUE
"667","0-3-5-167;  X1, X2, X3",TRUE
"668","0-3-5-168;  X1, X2, X3",TRUE
"669","0-3-5-169;  X1, X2, X3",TRUE
"670","0-3-5-170;  X1, X2, X3",TRUE
"671","0-3-5-171;  X1, X3",FALSE
"672","0-3-5-172;  X1, X2, X3",TRUE
"673","0-3-5-173;  X1, X2",FALSE
"674","0-3-5-174;  X1, X2, X3",TRUE
"675","0-3-5-175;  X1, X2, X3",TRUE
"676","0-3-5-176;  X1, X2, X3",TRUE
"677","0-3-5-177;  X1, X2, X3",TRUE
"678","0-3-5-178;  X1, X2, X3",TRUE
"679","0-3-5-179;  X1, X2, X3",TRUE
"680","0-3-5-180;  X1, X2, X3",TRUE
"681","0-3-5-181;  X1, X2, X3",TRUE
"682","0-3-5-182;  X1, X2, X3",TRUE
"683","0-3-5-183;  X1, X2, X3",TRUE
"684","0-3-5-184;  X1, X2, X3",TRUE
"685","0-3-5-185;  X1, X2, X3",TRUE
"686","0-3-5-186;  X1, X2, X3",TRUE
"687","0-3-5-187;  X1, X2, X3",TRUE
"688","0-3-5-188;  X1, X2, X3",TRUE
"689","0-3-5-189;  X1, X2, X3",TRUE
"690","0-3-5-190;  X1, X2, X3",TRUE
"691","0-3-5-191;  X1, X2, X3",TRUE
"692","0-3-5-192;  X1, X2, X3",TRUE
"693","0-3-5-193;  X1, X2, X3",TRUE
"694","0-3-5-194;  X1, X2, X3",TRUE
"695","0-3-5-195;  X1, X2, X3",TRUE
"696","0-3-5-196;  X1, X2, X3",TRUE
"697","0-3-5-197;  X1, X2, X3",TRUE
"698","0-3-5-198;  X1, X2, X3",TRUE
"699","0-3-5-199;  X1, X2, X3",TRUE
"700","0-3-5-200;  X1, X3",FALSE
"701","0-3-5-201;  X1, X2, X3",TRUE
"702","0-3-5-202;  X1, X2, X3",TRUE
"703","0-3-5-203;  X1, X2, X3",TRUE
"704","0-3-5-204;  X1, X2, X3",TRUE
"705","0-3-5-205;  X1, X2, X3",TRUE
"706","0-3-5-206;  X1, X2, X3",TRUE
"707","0-3-5-207;  X1, X2, X3",TRUE
"708","0-3-5-208;  X1, X2, X3",TRUE
"709","0-3-5-209;  X1, X2, X3",TRUE
"710","0-3-5-210;  X1, X2, X3",TRUE
"711","0-3-5-211;  X1, X2, X3",TRUE
"712","0-3-5-212;  X1, X2, X3",TRUE
"713","0-3-5-213;  X1, X2, X3",TRUE
"714","0-3-5-214;  X1, X2, X3",TRUE
"715","0-3-5-215;  X1, X2, X3",TRUE
"716","0-3-5-216;  X1, X2, X3",TRUE
"717","0-3-5-217;  X1, X2, X3",TRUE
"718","0-3-5-218;  X1, X2, X3",TRUE
"719","0-3-5-219;  X1, X2, X3",TRUE
"720","0-3-5-220;  X1, X2, X3",TRUE
"721","0-3-5-221;  X1, X2, X3",TRUE
"722","0-3-5-222;  X1, X2, X3",TRUE
"723","0-3-5-223;  X1, X2, X3",TRUE
"724","0-3-5-224;  X1, X2, X3",TRUE
"725","0-3-5-225;  X1, X2, X3",TRUE
"726","0-3-5-226;  X1, X2, X3",TRUE
"727","0-3-5-227;  X1, X2, X3",TRUE
"728","0-3-5-228;  X1, X2, X3",TRUE
"729","0-3-5-229;  X1, X2, X3",TRUE
"730","0-3-5-230;  X1, X2, X3",TRUE
"731","0-3-5-231;  X1, X3",FALSE
"732","0-3-5-232;  X1, X2",FALSE
"733","0-3-5-233;  X1, X2, X3",TRUE
"734","0-3-5-234;  X1, X3",FALSE
"735","0-3-5-235;  X1, X2, X3",TRUE
"736","0-3-5-236;  X1, X2, X3",TRUE
"737","0-3-5-237;  X1, X2, X3",TRUE
"738","0-3-5-238;  X1, X2, X3",TRUE
"739","0-3-5-239;  X1, X2, X3",TRUE
"740","0-3-5-240;  X1, X2, X3",TRUE
"741","0-3-5-241;  X1, X2, X3",TRUE
"742","0-3-5-242;  X1, X2, X3",TRUE
"743","0-3-5-243;  X1, X2, X3",TRUE
"744","0-3-5-244;  X1, X2, X3",TRUE
"745","0-3-5-245;  X1, X3",FALSE
"746","0-3-5-246;  X1, X2, X3",TRUE
"747","0-3-5-247;  X1, X2, X3",TRUE
"748","0-3-5-248;  X1, X2, X3",TRUE
"749","0-3-5-249;  X1, X2, X3",TRUE
"750","0-3-5-250;  X1, X2, X3",TRUE
"751","0-3-5-251;  X1, X3",FALSE
"752","0-3-5-252;  X1, X2, X3",TRUE
"753","0-3-5-253;  X1, X2, X3",TRUE
"754","0-3-5-254;  X1, X2, X3",TRUE
"755","0-3-5-255;  X1, X2, X3",TRUE
"756","0-3-5-256;  X1, X2, X3",TRUE
"757","0-3-5-257;  X1, X2, X3",TRUE
"758","0-3-5-258;  X1, X2, X3",TRUE
"759","0-3-5-259;  X1, X3",FALSE
"760","0-3-5-260;  X1, X2, X3",TRUE
"761","0-3-5-261;  X1, X2, X3",TRUE
"762","0-3-5-262;  X2, X3",FALSE
"763","0-3-5-263;  X1, X2, X3",TRUE
"764","0-3-5-264;  X1, X2, X3",TRUE
"765","0-3-5-265;  X1, X2, X3",TRUE
"766","0-3-5-266;  X1, X2, X3",TRUE
"767","0-3-5-267;  X1, X2, X3",TRUE
"768","0-3-5-268;  X1, X2, X3",TRUE
"769","0-3-5-269;  X1, X2, X3",TRUE
"770","0-3-5-270;  X1, X2, X3",TRUE
"771","0-3-5-271;  X1, X2, X3",TRUE
"772","0-3-5-272;  X1, X2, X3",TRUE
"773","0-3-5-273;  X1, X2, X3",TRUE
"774","0-3-5-274;  X1, X2, X3",TRUE
"775","0-3-5-275;  X1, X2, X3",TRUE
"776","0-3-5-276;  X1, X2, X3",TRUE
"777","0-3-5-277;  X1, X2, X3",TRUE
"778","0-3-5-278;  X1, X2, X3",TRUE
"779","0-3-5-279;  X1, X2, X3",TRUE
"780","0-3-5-280;  X1, X2, X3",TRUE
"781","0-3-5-281;  X1, X2, X3",TRUE
"782","0-3-5-282;  X1, X2, X3",TRUE
"783","0-3-5-283;  X1, X3",FALSE
"784","0-3-5-284;  X1, X2, X3",TRUE
"785","0-3-5-285;  X1, X2, X3",TRUE
"786","0-3-5-286;  X1, X2, X3",TRUE
"787","0-3-5-287;  X1, X2, X3",TRUE
"788","0-3-5-288;  X1, X2, X3",TRUE
"789","0-3-5-289;  X1, X2, X3",TRUE
"790","0-3-5-290;  X1, X2, X3",TRUE
"791","0-3-5-291;  X1, X2, X3",TRUE
"792","0-3-5-292;  X1, X2, X3",TRUE
"793","0-3-5-293;  X1, X2, X3",TRUE
"794","0-3-5-294;  X1, X2, X3",TRUE
"795","0-3-5-295;  X1, X2, X3",TRUE
"796","0-3-5-296;  X1, X2, X3",TRUE
"797","0-3-5-297;  X1, X2, X3",TRUE
"798","0-3-5-298;  X1, X2, X3",TRUE
"799","0-3-5-299;  X1, X2, X3",TRUE
"800","0-3-5-300;  X1, X2, X3",TRUE
"801","0-3-5-301;  X1, X2, X3",TRUE
"802","0-3-5-302;  X1, X2, X3",TRUE
"803","0-3-5-303;  X1, X3",FALSE
"804","0-3-5-304;  X1, X2, X3",TRUE
"805","0-3-5-305;  X1, X2, X3",TRUE
"806","0-3-5-306;  X1, X2, X3",TRUE
"807","0-3-5-307;  X1, X2, X3",TRUE
"808","0-3-5-308;  X1, X2, X3",TRUE
"809","0-3-5-309;  X1, X2",FALSE
"810","0-3-5-310;  X1, X2, X3",TRUE
"811","0-3-5-311;  X1, X2, X3",TRUE
"812","0-3-5-312;  X1, X2, X3",TRUE
"813","0-3-5-313;  X1, X2, X3",TRUE
"814","0-3-5-314;  X1, X2, X3",TRUE
"815","0-3-5-315;  X1, X2, X3",TRUE
"816","0-3-5-316;  X1, X2, X3",TRUE
"817","0-3-5-317;  X1, X2, X3",TRUE
"818","0-3-5-318;  X2, X3",FALSE
"819","0-3-5-319;  X1, X2, X3",TRUE
"820","0-3-5-320;  X1, X2, X3",TRUE
"821","0-3-5-321;  X1, X2, X3",TRUE
"822","0-3-5-322;  X1, X2, X3",TRUE
"823","0-3-5-323;  X1, X2, X3",TRUE
"824","0-3-5-324;  X1, X2, X3",TRUE
"825","0-3-5-325;  X1, X2, X3",TRUE
"826","0-3-5-326;  X1, X2, X3",TRUE
"827","0-3-5-327;  X1, X2, X3",TRUE
"828","0-3-5-328;  X1, X2, X3",TRUE
"829","0-3-5-329;  X1, X2, X3",TRUE
"830","0-3-5-330;  X1, X2, X3",TRUE
"831","0-3-5-331;  X1, X2, X3",TRUE
"832","0-3-5-332;  X2, X3",FALSE
"833","0-3-5-333;  X1, X2, X3",TRUE
"834","0-3-5-334;  X1, X2, X3",TRUE
"835","0-3-5-335;  X1, X2, X3",TRUE
"836","0-3-5-336;  X1, X2, X3",TRUE
"837","0-3-5-337;  X1, X2, X3",TRUE
"838","0-3-5-338;  X1, X2, X3",TRUE
"839","0-3-5-339;  X1, X2, X3",TRUE
"840","0-3-5-340;  X1, X2, X3",TRUE
"841","0-3-5-341;  X1, X2, X3",TRUE
"842","0-3-5-342;  X1, X2, X3",TRUE
"843","0-3-5-343;  X1, X2, X3",TRUE
"844","0-3-5-344;  X1, X2, X3",TRUE
"845","0-3-5-345;  X1, X2, X3",TRUE
"846","0-3-5-346;  X1, X2, X3",TRUE
"847","0-3-5-347;  X1, X2, X3",TRUE
"848","0-3-5-348;  X1, X2, X3",TRUE
"849","0-3-5-349;  X1, X2, X3",TRUE
"850","0-3-5-350;  X1, X2, X3",TRUE
"851","0-3-5-351;  X1, X2, X3",TRUE
"852","0-3-5-352;  X1, X2, X3",TRUE
"853","0-3-5-353;  X1, X2, X3",TRUE
"854","0-3-5-354;  X1, X2, X3",TRUE
"855","0-3-5-355;  X1, X2, X3",TRUE
"856","0-3-5-356;  X1, X2, X3",TRUE
"857","0-3-5-357;  X1, X2, X3",TRUE
"858","0-3-5-358;  X1, X3",FALSE
"859","0-3-5-359;  X1, X2, X3",TRUE
"860","0-3-5-360;  X1, X2, X3",TRUE
"861","0-3-5-361;  X1, X2, X3",TRUE
"862","0-3-5-362;  X1, X2, X3",TRUE
"863","0-3-5-363;  X1, X2, X3",TRUE
"864","0-3-5-364;  X1, X2, X3",TRUE
"865","0-3-5-365;  X1, X2, X3",TRUE
"866","0-3-5-366;  X2, X3",FALSE
"867","0-3-5-367;  X1, X2, X3",TRUE
"868","0-3-5-368;  X1, X2, X3",TRUE
"869","0-3-5-369;  X1, X2, X3",TRUE
"870","0-3-5-370;  X1, X2, X3",TRUE
"871","0-3-5-371;  X1, X2, X3",TRUE
"872","0-3-5-372;  X1, X2, X3",TRUE
"873","0-3-5-373;  X1, X2, X3",TRUE
"874","0-3-5-374;  X1, X2, X3",TRUE
"875","0-3-5-375;  X1, X2, X3",TRUE
"876","0-3-5-376;  X1, X2, X3",TRUE
"877","0-3-5-377;  X1, X2, X3",TRUE
"878","0-3-5-378;  X1, X2, X3",TRUE
"879","0-3-5-379;  X1, X2, X3",TRUE
"880","0-3-5-380;  X1, X2, X3",TRUE
"881","0-3-5-381;  X1, X2, X3",TRUE
"882","0-3-5-382;  X1, X2, X3",TRUE
"883","0-3-5-383;  X1, X2, X3",TRUE
"884","0-3-5-384;  X1, X2, X3",TRUE
"885","0-3-5-385;  X1, X2, X3",TRUE
"886","0-3-5-386;  X1, X2, X3",TRUE
"887","0-3-5-387;  X1, X2, X3",TRUE
"888","0-3-5-388;  X1, X2, X3",TRUE
"889","0-3-5-389;  X1, X2, X3",TRUE
"890","0-3-5-390;  X1, X2, X3",TRUE
"891","0-3-5-391;  X1, X2, X3",TRUE
"892","0-3-5-392;  X1, X2, X3",TRUE
"893","0-3-5-393;  X1, X2, X3",TRUE
"894","0-3-5-394;  X1, X2, X3",TRUE
"895","0-3-5-395;  X1, X2, X3",TRUE
"896","0-3-5-396;  X1, X3",FALSE
"897","0-3-5-397;  X1, X2, X3",TRUE
"898","0-3-5-398;  X1, X2, X3",TRUE
"899","0-3-5-399;  X1, X2, X3",TRUE
"900","0-3-5-400;  X1, X2, X3",TRUE
"901","0-3-5-401;  X1, X2",FALSE
"902","0-3-5-402;  X1, X2, X3",TRUE
"903","0-3-5-403;  X1, X2, X3",TRUE
"904","0-3-5-404;  X1, X2, X3",TRUE
"905","0-3-5-405;  X1, X2, X3",TRUE
"906","0-3-5-406;  X1, X2, X3",TRUE
"907","0-3-5-407;  X1, X2, X3",TRUE
"908","0-3-5-408;  X1, X2, X3",TRUE
"909","0-3-5-409;  X1, X2, X3",TRUE
"910","0-3-5-410;  X1, X2, X3",TRUE
"911","0-3-5-411;  X1, X2, X3",TRUE
"912","0-3-5-412;  X1, X2",FALSE
"913","0-3-5-413;  X1, X2, X3",TRUE
"914","0-3-5-414;  X1, X2, X3",TRUE
"915","0-3-5-415;  X1, X2, X3",TRUE
"916","0-3-5-416;  X1, X2, X3",TRUE
"917","0-3-5-417;  X1, X3",FALSE
"918","0-3-5-418;  X1, X2, X3",TRUE
"919","0-3-5-419;  X1, X2, X3",TRUE
"920","0-3-5-420;  X2, X3",FALSE
"921","0-3-5-421;  X1, X2, X3",TRUE
"922","0-3-5-422;  X1, X2, X3",TRUE
"923","0-3-5-423;  X1, X2, X3",TRUE
"924","0-3-5-424;  X1, X2",FALSE
"925","0-3-5-425;  X1, X2, X3",TRUE
"926","0-3-5-426;  X1, X2, X3",TRUE
"927","0-3-5-427;  X1, X2, X3",TRUE
"928","0-3-5-428;  X1, X2, X3",TRUE
"929","0-3-5-429;  X1, X2, X3",TRUE
"930","0-3-5-430;  X1, X2, X3",TRUE
"931","0-3-5-431;  X1, X2, X3",TRUE
"932","0-3-5-432;  X1, X2, X3",TRUE
"933","0-3-5-433;  X1, X2, X3",TRUE
"934","0-3-5-434;  X1, X2, X3",TRUE
"935","0-3-5-435;  X1, X2, X3",TRUE
"936","0-3-5-436;  X1, X2, X3",TRUE
"937","0-3-5-437;  X1, X2, X3",TRUE
"938","0-3-5-438;  X1, X2, X3",TRUE
"939","0-3-5-439;  X1, X2, X3",TRUE
"940","0-3-5-440;  X1, X3",FALSE
"941","0-3-5-441;  X1, X2, X3",TRUE
"942","0-3-5-442;  X1, X2, X3",TRUE
"943","0-3-5-443;  X1, X2, X3",TRUE
"944","0-3-5-444;  X1, X2, X3",TRUE
"945","0-3-5-445;  X1, X2, X3",TRUE
"946","0-3-5-446;  X1, X2, X3",TRUE
"947","0-3-5-447;  X1, X2, X3",TRUE
"948","0-3-5-448;  X1, X2, X3",TRUE
"949","0-3-5-449;  X1, X2, X3",TRUE
"950","0-3-5-450;  X1, X2, X3",TRUE
"951","0-3-5-451;  X1, X2, X3",TRUE
"952","0-3-5-452;  X1, X2, X3",TRUE
"953","0-3-5-453;  X1, X2, X3",TRUE
"954","0-3-5-454;  X1, X2, X3",TRUE
"955","0-3-5-455;  X1, X2, X3",TRUE
"956","0-3-5-456;  X1, X2, X3",TRUE
"957","0-3-5-457;  X1, X2, X3",TRUE
"958","0-3-5-458;  X1, X2, X3",TRUE
"959","0-3-5-459;  X1, X2, X3",TRUE
"960","0-3-5-460;  X1, X2, X3",TRUE
"961","0-3-5-461;  X1, X2, X3",TRUE
"962","0-3-5-462;  X1, X2, X3",TRUE
"963","0-3-5-463;  X1, X2, X3",TRUE
"964","0-3-5-464;  X1, X2, X3",TRUE
"965","0-3-5-465;  X1, X2, X3",TRUE
"966","0-3-5-466;  X1, X2, X3",TRUE
"967","0-3-5-467;  X1, X2, X3",TRUE
"968","0-3-5-468;  X1, X2, X3",TRUE
"969","0-3-5-469;  X1, X2, X3",TRUE
"970","0-3-5-470;  X1, X2, X3",TRUE
"971","0-3-5-471;  X1, X2, X3",TRUE
"972","0-3-5-472;  X1, X2, X3",TRUE
"973","0-3-5-473;  X1, X2, X3",TRUE
"974","0-3-5-474;  X1, X2, X3",TRUE
"975","0-3-5-475;  X1, X2, X3",TRUE
"976","0-3-5-476;  X1, X2, X3",TRUE
"977","0-3-5-477;  X1, X2, X3",TRUE
"978","0-3-5-478;  X1, X2, X3",TRUE
"979","0-3-5-479;  X1, X2, X3",TRUE
"980","0-3-5-480;  X1, X2, X3",TRUE
"981","0-3-5-481;  X1, X2, X3",TRUE
"982","0-3-5-482;  X1, X2, X3",TRUE
"983","0-3-5-483;  X1, X2, X3",TRUE
"984","0-3-5-484;  X1, X2, X3",TRUE
"985","0-3-5-485;  X1, X2, X3",TRUE
"986","0-3-5-486;  X1, X2, X3",TRUE
"987","0-3-5-487;  X1, X3",FALSE
"988","0-3-5-488;  X1, X2, X3",TRUE
"989","0-3-5-489;  X1, X2, X3",TRUE
"990","0-3-5-490;  X1, X2, X3",TRUE
"991","0-3-5-491;  X1, X2, X3",TRUE
"992","0-3-5-492;  X1, X2, X3",TRUE
"993","0-3-5-493;  X1, X2, X3",TRUE
"994","0-3-5-494;  X1, X2, X3",TRUE
"995","0-3-5-495;  X1, X2, X3",TRUE
"996","0-3-5-496;  X1, X2, X3",TRUE
"997","0-3-5-497;  X1, X2, X3",TRUE
"998","0-3-5-498;  X1, X2, X3",TRUE
"999","0-3-5-499;  X1, X2, X3",TRUE
"1000","0-3-5-500;  X1, X2, X3",TRUE
"1001","0-3-9-1;  X1, X2, X3",TRUE
"1002","0-3-9-2;  X1, X2, X3",TRUE
"1003","0-3-9-3;  X1, X2, X3",TRUE
"1004","0-3-9-4;  X1, X2, X3",TRUE
"1005","0-3-9-5;  X1, X2, X3",TRUE
"1006","0-3-9-6;  X1, X2",FALSE
"1007","0-3-9-7;  X1, X2, X3",TRUE
"1008","0-3-9-8;  X1, X2, X3",TRUE
"1009","0-3-9-9;  X1, X2, X3",TRUE
"1010","0-3-9-10;  X1, X2, X3",TRUE
"1011","0-3-9-11;  X1, X2, X3",TRUE
"1012","0-3-9-12;  X1, X2, X3",TRUE
"1013","0-3-9-13;  X1, X2, X3",TRUE
"1014","0-3-9-14;  X1, X2, X3",TRUE
"1015","0-3-9-15;  X1, X2, X3",TRUE
"1016","0-3-9-16;  X1, X2, X3",TRUE
"1017","0-3-9-17;  X1, X3",FALSE
"1018","0-3-9-18;  X1, X2, X3",TRUE
"1019","0-3-9-19;  X1, X2, X3",TRUE
"1020","0-3-9-20;  X1, X2, X3",TRUE
"1021","0-3-9-21;  X1, X2, X3",TRUE
"1022","0-3-9-22;  X1, X2, X3",TRUE
"1023","0-3-9-23;  X1, X2, X3",TRUE
"1024","0-3-9-24;  X1, X2, X3",TRUE
"1025","0-3-9-25;  X1, X2, X3",TRUE
"1026","0-3-9-26;  X1, X2, X3",TRUE
"1027","0-3-9-27;  X1, X2, X3",TRUE
"1028","0-3-9-28;  X1, X2, X3",TRUE
"1029","0-3-9-29;  X1, X2, X3",TRUE
"1030","0-3-9-30;  X1, X2, X3",TRUE
"1031","0-3-9-31;  X1, X2, X3",TRUE
"1032","0-3-9-32;  X1, X2, X3",TRUE
"1033","0-3-9-33;  X1, X2, X3",TRUE
"1034","0-3-9-34;  X1, X2, X3",TRUE
"1035","0-3-9-35;  X1, X2, X3",TRUE
"1036","0-3-9-36;  X1, X2, X3",TRUE
"1037","0-3-9-37;  X1, X2",FALSE
"1038","0-3-9-38;  X1, X2, X3",TRUE
"1039","0-3-9-39;  X1, X2, X3",TRUE
"1040","0-3-9-40;  X1, X2, X3",TRUE
"1041","0-3-9-41;  X1, X2, X3",TRUE
"1042","0-3-9-42;  X1, X2, X3",TRUE
"1043","0-3-9-43;  X1, X2, X3",TRUE
"1044","0-3-9-44;  X1, X2, X3",TRUE
"1045","0-3-9-45;  X1, X2, X3",TRUE
"1046","0-3-9-46;  X1, X2, X3",TRUE
"1047","0-3-9-47;  X1, X2, X3",TRUE
"1048","0-3-9-48;  X1, X2, X3",TRUE
"1049","0-3-9-49;  X1, X2, X3",TRUE
"1050","0-3-9-50;  X1, X2, X3",TRUE
"1051","0-3-9-51;  X1, X2, X3",TRUE
"1052","0-3-9-52;  X1, X2, X3",TRUE
"1053","0-3-9-53;  X1, X2, X3",TRUE
"1054","0-3-9-54;  X1, X2, X3",TRUE
"1055","0-3-9-55;  X1, X2, X3",TRUE
"1056","0-3-9-56;  X1, X2, X3",TRUE
"1057","0-3-9-57;  X1, X2, X3",TRUE
"1058","0-3-9-58;  X1, X2, X3",TRUE
"1059","0-3-9-59;  X1, X2, X3",TRUE
"1060","0-3-9-60;  X1, X2, X3",TRUE
"1061","0-3-9-61;  X1, X2, X3",TRUE
"1062","0-3-9-62;  X1, X2, X3",TRUE
"1063","0-3-9-63;  X1, X2, X3",TRUE
"1064","0-3-9-64;  X1, X2, X3",TRUE
"1065","0-3-9-65;  X1, X2, X3",TRUE
"1066","0-3-9-66;  X1, X2, X3",TRUE
"1067","0-3-9-67;  X1, X2, X3",TRUE
"1068","0-3-9-68;  X1, X2, X3",TRUE
"1069","0-3-9-69;  X1, X2, X3",TRUE
"1070","0-3-9-70;  X1, X2, X3",TRUE
"1071","0-3-9-71;  X2, X3",FALSE
"1072","0-3-9-72;  X1, X2, X3",TRUE
"1073","0-3-9-73;  X1, X2, X3",TRUE
"1074","0-3-9-74;  X1, X2, X3",TRUE
"1075","0-3-9-75;  X1, X2, X3",TRUE
"1076","0-3-9-76;  X1, X2, X3",TRUE
"1077","0-3-9-77;  X1, X2, X3",TRUE
"1078","0-3-9-78;  X1, X2, X3",TRUE
"1079","0-3-9-79;  X1, X2, X3",TRUE
"1080","0-3-9-80;  X1, X2, X3",TRUE
"1081","0-3-9-81;  X1, X2, X3",TRUE
